symbol,name,price,marketCap,volume,industry
PSA^L,Public Storage Depositary Shares Each Representing 1/1000 of a 4.625% Cumulative Preferred Share of Beneficial Interest Series L par value $0.01 per share,17.9,,27465,Uncategorized
PSA^M,Public Storage Depositary Shares Each Representing 1/1000 of a 4.125% Cumulative Preferred Share of Beneficial Interest Series M,15.75,,7860,Uncategorized
PSA^N,Public Storage Depositary Shares Each Representing 1/1000 of a 3.875% Cumulative Preferred Share of Beneficial Interest Series N,14.92,,6125,Uncategorized
PSA^O,Public Storage Depositary Shares Each Representing 1/1000 of a 3.900% Cumulative Preferred Share of Beneficial Interest Series O,15.02,,9887,Uncategorized
PSA^P,Public Storage Depositary Shares Each Representing 1/1000 of a 4.000% Cumulative Preferred Share of Bene cial Interest Series P,15.4,,33602,Uncategorized
PSA^Q,Public Storage Depositary Shares Each Representing 1/1000 of a 3.950% Cumulative Preferred Share of Beneficial Interest Series Q par value $0.01 per share,15.19,,7667,Uncategorized
PSA^R,Public Storage Depositary Shares Each Representing 1/1000 of a 4.00% Cumulative Preferred Share of Bene cial Interest Series R,15.41,,17243,Uncategorized
PSA^S,Public Storage Depositary Shares Each Representing 1/1000 of a 4.100% Cumulative Preferred Share of Beneficial Interest Series S,15.67,,3055,Uncategorized
PSEC^A,Prospect Capital Corporation 5.35% Series A Fixed Rate Cumulative Perpetual Preferred Stock,16.845,,3200,Uncategorized
PW^A,Power REIT 7.75% Series A Cumulative Perpetual Preferred Stock,10.0,,322,Uncategorized
QXO^B,QXO Inc.  Depositary Shares each representing a 1/20th interest in a share of 5.50% Series B Mandatory Convertible Preferred Stock,43.0,,78495,Uncategorized
RC^C,Ready Capital Corporation 6.25% Series C Cumulative Convertible Preferred Stock,11.97,,176,Uncategorized
RC^E,Ready Capital Corporation 6.50% Series E Cumulative Redeemable Preferred Stock,11.905,,4627,Uncategorized
REXR^B,Rexford Industrial Realty Inc. 5.875% Series B Cumulative Redeemable Preferred Stock,22.54,,5296,Uncategorized
REXR^C,Rexford Industrial Realty Inc. 5.625% Series C Cumulative Redeemable Preferred Stock par value $0.01 per share,21.22,,5265,Uncategorized
RF^C,Regions Financial Corporation Depositary Shares each Representing a 1/40th Interest in a  Share of 5.700% Fixed-to-Floating Rate Non-Cumulative  Perpetual Preferred Stock Series C,24.52,,23733,Uncategorized
RF^E,Regions Financial Corporation Depositary Shares Each Representing a 1/40th Interest in a Share of 4.45% Non-Cumulative Perpetual Preferred Stock Series E,16.28,,26006,Uncategorized
RF^F,Regions Financial Corporation Depositary Shares Each Representing a 1/40th Interest in a Share of Non-Cumulative Perpetual Preferred Stock Series F,25.32,,40897,Uncategorized
RITM^A,Rithm Capital Corp. 7.50% Series A Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,25.72,,3488,Uncategorized
RITM^B,Rithm Capital Corp. 7.125% Series B Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,25.35,,18771,Uncategorized
RITM^C,Rithm Capital Corp. 6.375% Series C Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,24.78,,10893,Uncategorized
RITM^D,Rithm Capital Corp. 7.00% Fixed-Rate Reset Series D Cumulative Redeemable Preferred Stock,25.16,,47305,Uncategorized
RITM^E,Rithm Capital Corp. 8.75% Series E Fixed-Rate Cumulative Redeemable Preferred Stock,24.51,,31579,Uncategorized
RITM^F,Rithm Capital Corp. 8.750% Series F Fixed-Rate Reset Cumulative Redeemable Preferred Stock,24.57,,37609,Uncategorized
RIV^A,RiverNorth Opportunities Fund Inc. 6.00% Series A Perpetual Preferred Stock,22.32,,15514,Uncategorized
RLJ^A,RLJ Lodging Trust $1.95 Series A Cumulative Convertible  Preferred Shares,25.09,,8986,Uncategorized
RPT^C,Rithm Property Trust Inc. 9.875% Series C Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,25.25,,431,Uncategorized
RWT^A,Redwood Trust Inc. 10.00% Series A Fixed-Rate Reset Cumulative Redeemable Preferred Stock,24.8,,743,Uncategorized
SACH^A,Sachem Capital Corp. 7.75% Series A Cumulative Redeemable Preferred Stock,20.4,,494,Uncategorized
SCE^G,SCE Trust II Trust Preferred Securities,17.14,,9118,Uncategorized
SCE^L,SCE TRUST VI,16.85,,15446,Uncategorized
SCE^M,SCE Trust VII 7.50% Trust Preference Securities,24.16,,27143,Uncategorized
SCE^N,SCE Trust VIII 6.95% Trust Preference Securities,23.1,,9079,Uncategorized
SCHW^D,The Charles Schwab Corporation Depositary Shares each representing 1/40th interest in a share of 5.95% Non-Cumulative Perpetual Preferred Stock Series D,24.3,,44304,Uncategorized
SCHW^J,The Charles Schwab Corporation Depositary Shares Each Representing a 1/40th Interest in a Share of 4.450% Non-Cumulative Perpetual Preferred Stock Series J,17.46,,50535,Uncategorized
SF^B,Stifel Financial Corporation Depositary Shares Each Representing 1/1000th  Interest in a Share of 6.25% Non-Cumulative  Preferred Stock Series B,22.7501,,2938,Uncategorized
SF^C,Stifel Financial Corporation Depositary Shares Each Representing 1/1000th Interest in a Share of 6.125% Non Cumulative Preferred Stock Series C,21.98,,14973,Uncategorized
SF^D,Stifel Financial Corporation Depositary Shares Each Representing 1/1000th Interest in a Share of 4.50% Non-Cumulative Preferred Stock Series D,16.2,,19782,Uncategorized
SHO^H,Sunstone Hotel Investors Inc. 6.125% Series H Cumulative Redeemable Preferred Stock,21.975,,2027,Uncategorized
SHO^I,Sunstone Hotel Investors Inc. 5.70% Series I Cumulative Redeemable Preferred Stock,21.12,,984,Uncategorized
SLG^I,SL Green Realty Corporation Preferred Series I,21.245,,3678,Uncategorized
SPE^C,Special Opportunities Fund Inc. 2.75% Convertible Preferred Stock Series C,24.7501,,847,Uncategorized
SPG^J,Simon Property Group Inc. Simon Property Group 8 3/8% Series J Cumulative Redeemable Preferred Stock,54.75,,1169,Uncategorized
SRG^A,Seritage Growth Properties 7.00% Series A Cumulative Redeemable Preferred Shares of Beneficial Interest,21.25,,5279,Uncategorized
STT^G,State Street Corporation Depositary shares each representing a 1/4000th ownership interest in a share of Fixed-to-Floating Rate Non-Cumulative,21.42,,32256,Uncategorized
SYF^A,Synchrony Financial Depositary Shares each Representing a 1/40th Interest in a Share of 5.625% Fixed Rate Non-Cumulative Perpetual Preferred Stock Series A,18.89,,46824,Uncategorized
SYF^B,Synchrony Financial Depositary Shares Each Representing a 1/40th Interest in a Share of 8.250% Fixed Rate Reset Non-Cumulative Perpetual Preferred Stock Series B,25.95,,23802,Uncategorized
T^A,AT&T Inc. Depositary Shares each representing a 1/1000th interest in a share of 5.000% Perpetual Preferred Stock Series A,18.61,,95064,Uncategorized
T^C,AT&T Inc. Depositary Shares each representing a 1/1000th interest in a share of 4.750% Perpetual Preferred Stock Series C,17.54,,103730,Uncategorized
TDS^U,Telephone and Data Systems Inc. Depositary Shares Each Representing a 1/1000th Interest in a 6.625% Series UU Cumulative Redeemable Perpetual Preferred Stock,20.52,,11429,Uncategorized
TDS^V,Telephone and Data Systems Inc. Depositary Shares Each Representing a 1/1000th Interest in a 6.000% Series VV Cumulative Redeemable Perpetual Preferred Stock,18.93,,40797,Uncategorized
TFC^I,Truist Financial Corporation Depositary Shares,18.2,,12981,Uncategorized
TFC^O,Truist Financial Corporation Depositary Shares Each Representing a 1/1000th Interest in a Share of Series O Non-Cumulative Perpetual Preferred Stock,20.46,,45879,Uncategorized
TFC^R,Truist Financial Corporation Depositary Shares each representing 1/1000th interest in a share of Series R Non-Cumulative Perpetual Preferred Stock,18.44,,73766,Uncategorized
TFIN^,Triumph Financial Inc. Depositary Shares Each Representing a 1/40th Interest in a Share of 7.125% Series C Fixed-Rate Non-Cumulative Perpetual Preferred Stock,22.315,,2194,Uncategorized
TRTN^A,Triton International Limited 8.50% Series A Cumulative Redeemable Perpetual  Preference Shares,26.08,,338,Uncategorized
TRTN^B,Triton International Limited 8.00% Series B Cumulative Redeemable Perpetual Preference Shares,25.5,,2981,Uncategorized
TRTN^C,Triton International Limited 7.375% Series C Cumulative Redeemable Perpetual Preference Shares,24.985,,2022,Uncategorized
TRTN^D,Triton International Limited 6.875% Series D Cumulative Redeemable Perpetual Preference Shares,23.2158,,7525,Uncategorized
TRTN^E,Triton International Limited 5.75% Series E Cumulative Redeemable Perpetual Preference Shares,18.75,,16553,Uncategorized
TRTN^F,Triton International Limited 7.625% Series F Cumulative Redeemable Perpetual Preference Shares,24.6,,7929,Uncategorized
TRTN^G,Triton International Limited 7.500% Series G Cumulative Redeemable Perpetual Preference Shares,23.83,,16309,Uncategorized
TRTX^C,TPG RE Finance Trust Inc. 6.25% Series C Cumulative Redeemable Preferred Stock $0.001 par value per share,18.65,,2832,Uncategorized
TWO^A,Two Harbors Investments Corp 8.125% Series A Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock ($25.00 liquidation preference per share),24.97,,13342,Uncategorized
TWO^B,Two Harbors Investments Corp 7.625% Series B Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,24.98,,6321,Uncategorized
TWO^C,Two Harbors Investments Corp 7.25% Series C Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,25.0,,64351,Uncategorized
TY^,Tri Continental Corporation Preferred Stock,42.0,,309,Uncategorized
UMH^D,UMH Properties Inc. 6.375% Series D Cumulative Redeemable Preferred Stock Liquidation Preference $25 per share,21.86,,18864,Uncategorized
USB^A,U.S. Bancorp Depositary Shares Each representing a 1/100th interest in a share of Series A Non-CumulativePerpetual Pfd Stock,764.99,,436,Uncategorized
USB^H,U.S. Bancorp Depositary Shares repstg 1/1000th Pfd Ser B,18.77,,51167,Uncategorized
USB^P,U.S. Bancorp Depositary Shares each representing a 1/1000th interest in a share of Series K Non-Cumulative Perpetual Preferred Stock,21.58,,47206,Uncategorized
USB^Q,U.S. Bancorp Depositary Shares Each Representing a 1/1000th Interest in a Share of Series L Non-Cumulative Perpetual Preferred Stock,14.61,,26759,Uncategorized
USB^R,U.S. Bancorp Depositary Shares Each Representing a 1/1000th Interest in a Share of Series M Non-Cumulative Perpetual Preferred Stock,15.38,,50322,Uncategorized
USB^S,U.S. Bancorp Depositary Shares each representing a 1/1000th interest in a share of Series O Non-Cumulative Perpetual Preferred Stock,17.3,,33694,Uncategorized
VNO^L,Vornado Realty Trust Pfd Ser L %,17.8,,3049,Uncategorized
VNO^M,Vornado Realty Trust 5.25% Series M Cumulative Redeemable Preferred Shares of Beneficial Interest liquidation preference $25.00 per share no par value per share,17.72,,2789,Uncategorized
VNO^N,Vornado Realty Trust 5.25% Series N Cumulative Redeemable Preferred Shares of Beneficial Interest liquidation preference $25.00 per share,17.56,,5303,Uncategorized
VNO^O,Vornado Realty Trust 4.45% Series O Cumulative Redeemable Preferred Shares Liquidation Preference $25.00 Per Share,14.68,,8479,Uncategorized
VOYA^B,Voya Financial Inc. Depositary Shares each representing a 1/40th interest in a share of 5.35% Fixed-Rate Reset Non-Cumulative Preferred Stock Series B,23.59,,25317,Uncategorized
WAL^A,Western Alliance Bancorporation Depositary Shares Each Representing a 1/400th Interest in a Share of 4.250% Fixed-Rate Non-Cumulative Perpetual Preferred Stock Series A,24.16,,6354,Uncategorized
WBS^F,Webster Financial Corporation Depositary Shares Each Representing 1/1000th Interest in a Share of 5.25% Series F Non-Cumulative Perpetual Preferred Stock,20.555,,4201,Uncategorized
WBS^G,Webster Financial Corporation Depositary Shares each representing a 1/40th interest in a share of 6.50% Series G non-cumulative perpetual preferred stock,23.39,,26891,Uncategorized
WFC^A,Wells Fargo & Company Depositary Shares each representing a 1/1000th interest in a share of Non-Cumulative Perpetual Class A Preferred Stock Series AA,18.26,,95975,Uncategorized
WFC^C,Wells Fargo & Company Depositary Shares each representing a 1/1000th interest in a share of Non-Cumulative Perpetual Class A Preferred Stock Series CC,17.02,,102030,Uncategorized
WFC^D,Wells Fargo & Company Depositary Shares each representing a 1/1000th interest in  a share of Non-Cumulative Perpetual Class A Preferred Stock Series DD,16.59,,97097,Uncategorized
WFC^L,Wells Fargo & Company 7.50% Non-Cumulative Perpetual Convertible Class A Preferred Stock Series L,1189.97,,12548,Uncategorized
WFC^Y,Wells Fargo & Company Depositary Shares each representing a 1/1000th interest in a share of Non-Cumulative Perpetual Class A Preferred Stock Series Y,22.47,,46488,Uncategorized
WFC^Z,Wells Fargo & Company Depositary Shares each representing a 1/1000th interest in a share of Non-Cumulative Perpetual Class A Preferred Stock Series Z,18.45,,138607,Uncategorized
WHR^A,Whirlpool Corporation Depositary Shares each representing a 1/20th interest in a share of 8.50% Series A Mandatory Convertible Preferred Stock,34.67,,258131,Uncategorized
WRB^E,W.R. Berkley Corporation 5.70% Subordinated Debentures due 2058,21.35,,8143,Uncategorized
WRB^F,W.R. Berkley Corporation 5.10% Subordinated Debentures due 2059,18.895,,12216,Uncategorized
WRB^G,W.R. Berkley Corporation 4.25% Subordinated Debentures due 2060,16.03,,2823,Uncategorized
WRB^H,W.R. Berkley Corporation 4.125% Subordinated Debentures due 2061,15.615,,11678,Uncategorized
WSO/B,Watsco Inc.,385.0,,18,Uncategorized
XRN^A,Chiron Real Estate Inc. Series A Cumulative Redeemable Preferred Stock,24.21,,1416,Uncategorized
XRN^B,Chiron Real Estate Inc. 8.00% Series B Cumulative Redeemable Preferred Stock $0.001 par value per share,25.625,,2872,Uncategorized
